WAT_Id;btxoms;btccod;btlcod;sgkcod;sgkoms;KROSPAR;OSPAR;OSPAR_EUC;Trofie;DiatomeeFlagellaat;DiatDinoOverig;Fylum;Klasse;GenusPlus;ID_old;GEEL;Ecologische informatie;Opmerkingen;btxoms1990;sgkcod1990;btxoms1993;sgkcod1993;btxoms1994;sgkcod1994;btxoms1999;sgkcod1999;btxoms2003;sgkcod2003;BIOVLME_;BIOMSA_;CHLFa_
340;Nitzschia pellucida;5232604740;NITZPELL;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Nitzschia;371;0;kust en estuarien;In 1) en 2b) geteld als pennales of Nitzschia;Nitzschia;NVT;Nitzschia;NVT;Nitzschia;NVT;Nitzschia;NVT;Nitzschia pellucida;NVT;1023;;50
310;Nitzschia reversa;5232414610;NITZREVE;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Nitzschia;372;0;kust en estuarien;In 1) en 2b) geteld als Cylindrotheca closterium;Cylindrotheca closterium;NVT;Cylindrotheca closterium;NVT;Cylindrotheca closterium;NVT;Cylindrotheca closterium;NVT;Nitzschia reversa;NVT;8181;;50
345;Nitzschia sigma;5232604860;NITZSIGM;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Nitzschia;373;0;;"In 1) (deels) en 2b) geteld als pennales of Nitzschia; 24/11: weglaten";weglaten;NVT;Pennales;NVT;Pennales;NVT;Nitzschia;NVT;Nitzschia sigma;NVT;15778;;50
421;Noctiluca;5252301000;NOCTSPEC;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Noctiluca;374;0;;samenvoegen met onderstaande soort;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca;NVT;113097336;;50
422;Noctiluca scintillans;5252301020;NOCTSCIN;NVT;Niet van toepassing;Diversen;Noctiluca scintillans;Noctiluca scintillans;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Noctiluca;375;1;;;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;Noctiluca scintillans;NVT;113097336;;50
479;Oblea rotunda;5252710010;OBLEROTU;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Oblea;376;0;;In 1)  en 2b) ook geteld als dinophyceae cq peridiniales;Dinophyceae;NVT;Dinophyceae;NVT;Dinophyceae;NVT;Dinophyceae;NVT;Oblea rotunda;NVT;14137;;50
259;Odontella;5231611000;ODONSPEC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;377;0;;In 1), 2b) en 4) konden alle soorten worden gedetermineerd;Odontella;NVT;Odontella;NVT;Odontella;NVT;Odontella;NVT;Odontella;NVT;32725;;50
238;Odontella aurita;5231603010;ODONAURI;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;378;1;;;Odontella aurita;NVT;Odontella aurita;NVT;Odontella aurita;NVT;Odontella aurita;NVT;Odontella aurita;NVT;32725;;50
240;Odontella aurita var. minima;5231603012;ODONAUmi;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;379;1;;;Odontella aurita var. minima;NVT;Odontella aurita var. minima;NVT;Odontella aurita var. minima;NVT;Odontella aurita var. minima;NVT;Odontella aurita var. minima;NVT;2094;;50
241;Odontella granulata;5231603020;ODONGRAN;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;380;0;kust en estuarien;24/11: naar Odontella NVT;Odontella;NVT;Odontella granulata;NVT;Odontella granulata;NVT;Odontella granulata;NVT;Odontella granulata;NVT;452389;;50
242;Odontella mobiliensis;5231603040;ODONMOBI;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;381;1;;;Odontella mobiliensis;NVT;Odontella mobiliensis;NVT;Odontella mobiliensis;NVT;Odontella mobiliensis;NVT;Odontella mobiliensis;NVT;134041;;50
239;Odontella obtusa;5231603011;ODONOBTU;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;382;0;kust en estuarien;;Odontella aurita;NVT;Odontella aurita;NVT;Odontella aurita;NVT;Odontella aurita;NVT;Odontella obtusa;NVT;134041;;50
243;Odontella regia;5231603060;ODONREGI;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;383;1;kust en estuarien;;Odontella regia;NVT;Odontella regia;NVT;Odontella regia;NVT;Odontella regia;NVT;Odontella regia;NVT;1526814;;50
244;Odontella rhombus;5231603070;ODONRHOM;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;384;1;kust en estuarien;;Odontella rhombus;NVT;Odontella rhombus;NVT;Odontella rhombus;NVT;Odontella rhombus;NVT;Odontella rhombus;NVT;261799;;50
245;Odontella rhombus f. trigona;5231603072;ODONRHtr;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;385;0;kust en estuarien;;Odontella rhombus f. trigona;NVT;Odontella rhombus f. trigona;NVT;Odontella rhombus f. trigona;NVT;Odontella rhombus f. trigona;NVT;Odontella rhombus f. trigona;NVT;523599;;50
246;Odontella sinensis;5231603090;ODONSINE;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;386;1;;;Odontella sinensis;NVT;Odontella sinensis;NVT;Odontella sinensis;NVT;Odontella sinensis;NVT;Odontella sinensis;NVT;5152997;;50
247;Odontella subaequa;5231603100;ODONSUAE;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Odontella;387;0;kust en estuarien;24/11: naar Odontella NVT;Odontella;NVT;Odontella subaequa;NVT;Odontella subaequa;NVT;Odontella subaequa;NVT;Odontella subaequa;NVT;56549;;50
53;Oedogonium;5117202000;OEDOSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Oedogonium;388;0;zoetwatersoort;"In 1) en 2b) geteld als chlorophyceae; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Oedogonium;NVT;Oedogonium;NVT;628;;50
679;Ondetermineerbare alg;9999930000;ALGINDET;DU003010;Diameter > 3 um, Diameter < 10 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;390;0;;De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;113;;50
633;Ondetermineerbare alg;9999930000;ALGINDET;DU010030;Diameter > 10 um, Diameter < 30 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;391;0;;De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;4189;;50
643;Ondetermineerbare alg;9999930000;ALGINDET;DU030050;Diameter > 30 um, Diameter < 50 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;392;0;;De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt;Ondetermineerbare alg;DU030050;Ondetermineerbare alg;DU030050;Ondetermineerbare alg;DU030050;Ondetermineerbare alg;DU030050;Ondetermineerbare alg;DU030050;33510;;50
620;Ondetermineerbare alg;9999930000;ALGINDET;DUG50;Diameter > 50 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;393;0;;De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt;Ondetermineerbare alg;DUG50;Ondetermineerbare alg;DUG50;Ondetermineerbare alg;DUG50;Ondetermineerbare alg;DUG50;Ondetermineerbare alg;DUG50;113097;;50
611;Ondetermineerbare alg;9999930000;ALGINDET;DUK10;Diameter < 10 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;390;0;;"; = 390; De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt";niet geteld;DU003010;niet geteld;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;113;;50
682;Ondetermineerbare alg;9999930000;ALGINDET;DUK3;Diameter < 3 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;389;0;;Zeer heterogene en talrijke categorie. In 1) alleen ex. >5æm, in 2b) ook ex. >2æm, in 4) met olie-immersie ook ex. <2æm;niet geteld;NVT;niet geteld;NVT;Ondetermineerbare alg;DUK3;Ondetermineerbare alg;DUK3;Ondetermineerbare alg;DUK3;1;;50
659;Ondetermineerbare alg;9999930000;ALGINDET;DUK5;Diameter < 5 um;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;389;0;;"; niet helemaal zeker maar toch maar 389; De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt";niet geteld;NVT;niet geteld;NVT;Ondetermineerbare alg;DUK3;Ondetermineerbare alg;DUK3;Ondetermineerbare alg;DUK3;4;;50
675;Ondetermineerbare alg;9999930000;ALGINDET;HETRTF;Heterotroof;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;391;0;;"; moeilijk te zeggen, ik denk 391 is een goede keuze; De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt";Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;382;;50
678;Ondetermineerbare alg;9999930000;ALGINDET;KOLNE;Kolonie;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;391;0;;"; moeilijk te zeggen, ik denk 391 is een goede keuze; De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt";Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;382;;50
597;Ondetermineerbare alg;9999930000;ALGINDET;NVT;Niet van toepassing;;;;beide, of onbekend;;Overig;Ondetermineerbare alg;Ondetermineerbare alg;Ondetermineerbare alg;391;0;;"; moeilijk te zeggen, ik denk 391 is een goede keuze; De diverse grootteklassen zijn zeer verschillend geteld in 1-4. De klasse 3-10 mogelijk sterk onderschat in 1-3. 30-50 en >50 soms niet gebruikt";Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;Ondetermineerbare alg;DU010030;382;;50
25;Oocystis;5115113000;OOCYSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Oocystis;394;0;zoetwatersoort;"In 1) en 2b) geteld als chlorophyceae; 24/11: weglaten, niet consequent geteld.";weglaten;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Chlorophyceae;NVT;Oocystis;NVT;65;;50
566;Oscillatoria;5614705000;OSCISPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Cyanophyta;Cyanophyceae;Oscillatoria;395;0;zoetwatersoort;"3 taxa samennemen als O.agardhii. In 1) geteld als Cyanophyceae; 24/11: weglaten, te heterogeen";weglaten;NVT;Cyanophyceae;NVT;Planktothrix agardhii;NVT;Planktothrix agardhii;NVT;Oscillatoria;NVT;2;;50
568;Oscillatoria erythraea;5614705750;OSCIERYT;NVT;Niet van toepassing;;;;fototroof;;Overig;Cyanophyta;Cyanophyceae;Oscillatoria;397;0;zoetwatersoort;"Bovenstaande 3 taxa samennemen als Planktothrix agardhii. In 1) geteld als Cyanophyceae; 24/11: weglaten, te heterogeen";weglaten;NVT;Cyanophyceae;NVT;Planktothrix agardhii;NVT;Planktothrix agardhii;NVT;Oscillatoria erythraea;NVT;2;;50
425;Oxyrrhis marina;5252401010;OXYRMARI;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Oxyrrhis;398;0;kust en estuarien;"In 1) (deels) geteld als Protomonadales; 24/11: weglaten";weglaten;DUG10;Protomonadales;DUG10;Oxyrrhis marina;NVT;Oxyrrhis marina;NVT;Oxyrrhis marina;NVT;6147;;50
512;Oxytoxum;5252803000;OXYTSPEC;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Oxytoxum;399;0;;Zie Amphidinium crassum en A.longum;Dinophyceae;NVT;Oxytoxum;NVT;Oxytoxum;NVT;Oxytoxum;NVT;Oxytoxum;NVT;909;;50
539;Palaeophalacroma;5253601000;PLPHSPEC;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Palaeophalacroma;400;0;off-shore;;Dinophyceae;NVT;Dinophyceae;NVT;Dinophyceae;NVT;Dinophyceae;NVT;Palaeophalacroma;NVT;14137;;50
151;Paralia marina;5231114010;PARAMARI;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Paralia;401;1;;;Paralia marina;NVT;Paralia marina;NVT;Paralia marina;NVT;Paralia marina;NVT;Paralia marina;NVT;3142;;50
122;Paralia sulcata;5231106130;PALISULC;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Paralia;402;0;;;Paralia marina;NVT;Paralia marina;NVT;Paralia marina;NVT;Paralia marina;NVT;Paralia sulcata;NVT;3142;;50
329;Parlibellus delognei;5232433010;PARBDELO;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Parlibellus;403;0;benthische soort;24/11: weglaten;weglaten;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;Parlibellus delognei;NVT;600;;50
594;Paulinella;6842B31000;PAULINSP;NVT;Niet van toepassing;;;;fototroof;;Overig;RHIZOPODEA;FILOSEA;Paulinella;404;0;;In 1) niet geteld, in 2b) als bol indet, in 4) incl. Calycomonas;niet geteld;NVT;niet geteld;NVT;Ondetermineerbare alg;DU003010;niet geteld;NVT;Paulinella;NVT;117;;50
545;Paulsenella;5255106000;PASESPEC;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Paulsenella;405;0;;;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Paulsenella;NVT;884;;50
546;Paulsenella chaetoceratis;5255106010;PASECHAE;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Paulsenella;406;0;;;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Ondetermineerbare alg;DU003010;Paulsenella chaetoceratis;NVT;884;;50
15;Pediastrum;5114403000;PEASSPEC;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Pediastrum;407;1;zoetwatersoort;;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;31;;50
16;Pediastrum boryanum;5114403040;PEASBORY;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Pediastrum;408;0;zoetwatersoort;;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum boryanum;NVT;31;;50
17;Pediastrum duplex;5114403080;PEASDUPL;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Pediastrum;409;0;zoetwatersoort;;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum duplex;NVT;31;;50
18;Pediastrum kawraiskyi;5114403160;PEASKAWR;NVT;Niet van toepassing;;;;fototroof;;Overig;Chlorophyta;Chlorophyceae;Pediastrum;410;0;zoetwatersoort;In 1) 2b) en 4) geen Pediastrum-soorten onderscheiden;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum;NVT;Pediastrum kawraiskyi;NVT;31;;50
653;Pennales;5232000000;PENNALES;BLU1;Breedte < 10 um, Lengte < 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;411;0;;"Zeer heterogene en talrijke categorie. In 1) alleen ex. >15æm, in 2b) ook ex. >7æm, in 4) met olie-immersie ook ex. <7æm;  kleine ex mogelijk onderschat in 1-3 (BLU1), grote ex meestal tot op genus of soort geteld in 4 (BLU3)";niet geteld;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;128;;50
654;Pennales;5232000000;PENNALES;BLU2;Breedte < 10 um, Lengte > 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;413;0;;24/11: weglaten;weglaten;BLU2;Pennales;BLU2;Pennales;BLU2;Pennales;BLU2;Pennales;BLU2;1767;;50
655;Pennales;5232000000;PENNALES;BLU3;Breedte > 10 um, Lengte < 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;412;0;;24/11: weglaten;weglaten;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;584;;50
656;Pennales;5232000000;PENNALES;BLU4;Breedte > 10 um, Lengte > 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;414;0;;;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;8078;;50
615;Pennales;5232000000;PENNALES;DUG50;Diameter > 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;414;0;;"; = 414";Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;33929;;50
601;Pennales;5232000000;PENNALES;DUK10;Diameter < 10 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;411;0;;"; = 411";niet geteld;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;4;;50
685;Pennales;5232000000;PENNALES;DUK50;Diameter < 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;412;0;;"; = 412; 24/11: weglaten";weglaten;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;584;;50
666;Pennales;5232000000;PENNALES;LUG50;Lengte > 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;414;0;;"; = 414";Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;Pennales;BLU4;8078;;50
665;Pennales;5232000000;PENNALES;LUK50;Lengte < 50 um;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;412;0;;"; = 412; 24/11: weglaten";weglaten;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;Pennales;BLU3;584;;50
264;Pennales;5232000000;PENNALES;NVT;Niet van toepassing;;;;fototroof;Diatomeeen;Diatomeeen;Chromophyta;Bacillariophyceae;Pennales;411;0;;"; = 411; kleine ex mogelijk onderschat in 1-3 (BLU1), grote ex meestal tot op genus of soort geteld in 4 (BLU3)";niet geteld;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;Pennales;BLU1;128;;50
629;Peridiniaceae;5252700000;PERIDIAE;DU010030;Diameter > 10 um, Diameter < 30 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;416;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DU010030;Peridiniaceae;DU010030;Peridiniaceae;DU010030;1767;;50
641;Peridiniaceae;5252700000;PERIDIAE;DU030050;Diameter > 30 um, Diameter < 50 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;417;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DU030050;Peridiniaceae;DU030050;Peridiniaceae;DU030050;22449;;50
618;Peridiniaceae;5252700000;PERIDIAE;DUG50;Diameter > 50 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;418;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DUG50;Peridiniaceae;DUG50;Peridiniaceae;DUG50;113097;;50
606;Peridiniaceae;5252700000;PERIDIAE;DUK10;Diameter < 10 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;415;0;;In 1) geteld als dinophyceae;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DUK10;Peridiniaceae;DUK10;Peridiniaceae;DUK10;268;;50
438;Peridiniaceae;5252700000;PERIDIAE;NVT;Niet van toepassing;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;417;0;;"; = 417";Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DU030050;Peridiniaceae;DU030050;Peridiniaceae;DU030050;1767;;50
439;Peridiniaceae sp 1;525270000A;PERIDIAA;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;419;0;kust en estuarien;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 1;NVT;14137;;50
440;Peridiniaceae sp 2;525270000B;PERIDIAB;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;420;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 2;NVT;3619;;50
441;Peridiniaceae sp 3;525270000C;PERIDIAC;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;421;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 3;NVT;14137;;50
442;Peridiniaceae sp 4;525270000D;PERIDIAD;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;422;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 4;NVT;14137;;50
443;Peridiniaceae sp 5;525270000F;PERIDIAF;NVT;Niet van toepassing;;;;heterotroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;423;0;;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 5;NVT;7069;;50
444;Peridiniaceae sp 6;525270000G;PERIDIAG;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;424;0;off-shore;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 6;NVT;884;;50
445;Peridiniaceae sp 6;525270000H;PERIDIAH;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;424;0;off-shore;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae sp 6;NVT;884;;50
446;Peridiniaceae spec 7;525270000I;PERIDIAI;NVT;Niet van toepassing;;;;fototroof;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniaceae;425;0;off-shore;;Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniaceae spec 7;NVT;16755;;50
625;Peridiniales;5252000000;PERIDINI;DU010030;Diameter > 10 um, Diameter < 30 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniales;416;0;;"; = 416";Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DU010030;Peridiniaceae;DU010030;Peridiniaceae;DU010030;1767;;50
637;Peridiniales;5252000000;PERIDINI;DU030050;Diameter > 30 um, Diameter < 50 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniales;417;0;;"; = 417";Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DU030050;Peridiniaceae;DU030050;Peridiniaceae;DU030050;22449;;50
603;Peridiniales;5252000000;PERIDINI;DUK10;Diameter < 10 um;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniales;415;0;;"; = 415";Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;DUK10;Peridiniaceae;DUK10;Peridiniaceae;DUK10;268;;50
373;Peridiniales;5252000000;PERIDINI;NVT;Niet van toepassing;;;;beide, of onbekend;Flagellaten(dino);Dinoflagellaten;Chromophyta;Dinophyceae;Peridiniales;426;0;;"samenvoegen met Peridiniaceae; vreemd, maar deze categorie wordt niet meer gebruikt";Dinophyceae;NVT;Dinophyceae;NVT;Peridiniaceae;NVT;Peridiniaceae;NVT;Peridiniales;NVT;1767;;50
