date,San Juan
2005-03-02 00:00:00,0.36502394080162
2005-03-03 00:00:00,0.362837076187133
2005-03-04 00:00:00,0.360663443803787
2005-03-05 00:00:00,0.358502984046936
2005-03-06 00:00:00,0.356355607509613
2005-03-07 00:00:00,0.354220747947692
2005-03-08 00:00:00,0.3520989716053
2005-03-09 00:00:00,0.349990010261535
2005-03-10 00:00:00,0.347893089056015
2005-03-11 00:00:00,0.345809429883956
2005-03-12 00:00:00,0.343737840652465
2005-03-13 00:00:00,0.341679126024246
2005-03-14 00:00:00,0.339632332324981
2005-03-15 00:00:00,0.33759793639183
2005-03-16 00:00:00,0.335575580596923
2005-03-17 00:00:00,0.333572000265121
2005-03-18 00:00:00,0.331686228513717
2005-03-19 00:00:00,0.329761505126953
2005-03-20 00:00:00,0.327811688184738
2005-03-21 00:00:00,0.325857102870941
2005-03-22 00:00:00,0.323908239603042
2005-03-23 00:00:00,0.32196906208992
2005-03-24 00:00:00,0.320040702819824
2005-03-25 00:00:00,0.31812384724617
2005-03-26 00:00:00,0.316218435764312
2005-03-27 00:00:00,0.314324140548706
2005-03-28 00:00:00,0.312441557645797
2005-03-29 00:00:00,0.310570240020751
2005-03-30 00:00:00,0.308709859848022
2005-03-31 00:00:00,0.30686068534851
2005-04-01 00:00:00,0.305022865533828
2005-04-02 00:00:00,0.303195923566818
2005-04-03 00:00:00,0.302539974451065
2005-04-04 00:00:00,0.301798224449157
2005-04-05 00:00:00,0.300509393215179
2005-04-06 00:00:00,0.298907130956649
2005-04-07 00:00:00,0.297183841466903
2005-04-08 00:00:00,0.295425713062286
2005-04-09 00:00:00,0.293662756681442
2005-04-10 00:00:00,0.291905850172042
2005-04-11 00:00:00,0.29015827178955
2005-04-12 00:00:00,0.288420706987381
2005-04-13 00:00:00,0.286693066358566
2005-04-14 00:00:00,0.284975975751876
2005-04-15 00:00:00,0.283283799886703
2005-04-16 00:00:00,0.281681150197982
2005-04-17 00:00:00,0.280051589012146
2005-04-18 00:00:00,0.278399527072906
2005-04-19 00:00:00,0.276741236448287
2005-04-20 00:00:00,0.275086790323257
2005-04-21 00:00:00,0.273440688848495
2005-04-22 00:00:00,0.271803081035614
2005-04-23 00:00:00,0.270175665616989
2005-04-24 00:00:00,0.268557637929916
2005-04-25 00:00:00,0.266949027776718
2005-04-26 00:00:00,0.265349984169006
2005-04-27 00:00:00,0.263761013746261
2005-04-28 00:00:00,0.262181252241134
2005-04-29 00:00:00,0.260611146688461
2005-04-30 00:00:00,0.259050548076629
2005-05-01 00:00:00,0.257498979568481
2005-05-02 00:00:00,0.255956888198852
2005-05-03 00:00:00,0.254423946142196
2005-05-04 00:00:00,0.252900302410125
2005-05-05 00:00:00,0.251385569572448
2005-05-06 00:00:00,0.249880284070968
2005-05-07 00:00:00,0.248383730649948
2005-05-08 00:00:00,0.246896252036094
2005-05-09 00:00:00,0.245418041944503
2005-05-10 00:00:00,0.243948563933372
2005-05-11 00:00:00,0.242488086223602
2005-05-12 00:00:00,0.241039991378784
2005-05-13 00:00:00,0.23959831893444
2005-05-14 00:00:00,0.238164171576499
2005-05-15 00:00:00,0.236738070845603
2005-05-16 00:00:00,0.235320433974266
2005-05-17 00:00:00,0.233918875455856
2005-05-18 00:00:00,0.232520580291748
2005-05-19 00:00:00,0.231129124760627
2005-05-20 00:00:00,0.229745313525199
2005-05-21 00:00:00,0.228369757533073
2005-05-22 00:00:00,0.227002203464508
2005-05-23 00:00:00,0.225648328661918
2005-05-24 00:00:00,0.2243592441082
2005-05-25 00:00:00,0.223053708672523
2005-05-26 00:00:00,0.223349347710609
2005-05-27 00:00:00,0.223556190729141
2005-05-28 00:00:00,0.225611045956611
2005-05-29 00:00:00,0.226312041282653
2005-05-30 00:00:00,0.225846782326698
2005-05-31 00:00:00,0.225126445293426
2005-06-01 00:00:00,0.227469891309738
2005-06-02 00:00:00,0.228477895259857
