date,Morong
2004-11-27 00:00:00,0.483670890331268
2004-11-28 00:00:00,0.480737775564193
2004-11-29 00:00:00,112.6097736358642
2004-11-30 00:00:00,19.96003866195676
2004-12-01 00:00:00,4.081678688526149
2004-12-02 00:00:00,56.2937803268432
2004-12-03 00:00:00,8.920749902725209
2004-12-04 00:00:00,2.751875162124632
2004-12-05 00:00:00,1.9580712914466831
2004-12-06 00:00:00,1.3373401165008532
2004-12-07 00:00:00,0.801912203431128
2004-12-08 00:00:00,0.606052957475184
2004-12-09 00:00:00,0.524885520339012
2004-12-10 00:00:00,0.504888594150542
2004-12-11 00:00:00,0.498763516545295
2004-12-12 00:00:00,0.495215840637683
2004-12-13 00:00:00,0.49214159697294196
2004-12-14 00:00:00,0.48917070031166
2004-12-15 00:00:00,0.486232839524745
2004-12-16 00:00:00,0.4833164662122717
2004-12-17 00:00:00,0.4804183617234229
2004-12-18 00:00:00,0.47753755003213827
2004-12-19 00:00:00,0.47467501461505834
2004-12-20 00:00:00,0.4718287810683248
2004-12-21 00:00:00,0.46899949759244847
2004-12-22 00:00:00,0.4661876335740081
2004-12-23 00:00:00,0.4633924961090085
2004-12-24 00:00:00,0.4606143012642855
2004-12-25 00:00:00,0.457852378487586
2004-12-26 00:00:00,0.4551077783107757
2004-12-27 00:00:00,0.45237870514392764
2004-12-28 00:00:00,0.4496663361787792
2004-12-29 00:00:00,0.44697020202875126
2004-12-30 00:00:00,0.4442906677722925
2004-12-31 00:00:00,0.44162705540657
2005-01-01 00:00:00,0.4389793723821631
2005-01-02 00:00:00,0.43634710460901194
2005-01-03 00:00:00,0.4337308183312407
2005-01-04 00:00:00,0.4311304837465283
2005-01-05 00:00:00,0.4285454675555227
2005-01-06 00:00:00,0.4259765148162841
2005-01-07 00:00:00,0.42342266440391485
2005-01-08 00:00:00,0.4208838343620292
2005-01-09 00:00:00,0.4183605015277862
2005-01-10 00:00:00,0.4158521592617026
2005-01-11 00:00:00,0.413358837366104
2005-01-12 00:00:00,0.4108807742595666
2005-01-13 00:00:00,0.4084174707531925
2005-01-14 00:00:00,0.4059684649109836
2005-01-15 00:00:00,0.40353487432003
2005-01-16 00:00:00,0.40111492574214913
2005-01-17 00:00:00,0.3987104520201681
2005-01-18 00:00:00,0.3963200673460958
2005-01-19 00:00:00,0.3939439356327052
2005-01-20 00:00:00,0.3915839195251462
2005-01-21 00:00:00,0.3892365843057626
2005-01-22 00:00:00,0.38690283894538857
2005-01-23 00:00:00,0.3845828920602789
2005-01-24 00:00:00,0.3822778239846224
2005-01-25 00:00:00,0.3799858987331383
2005-01-26 00:00:00,0.37770761549472776
2005-01-27 00:00:00,0.3754435181617728
2005-01-28 00:00:00,0.37319272756576466
2005-01-29 00:00:00,0.3709550499916074
2005-01-30 00:00:00,0.3687309250235553
2005-01-31 00:00:00,0.3665205016732213
2005-02-01 00:00:00,0.3643229156732549
2005-02-02 00:00:00,0.3621388897299766
2005-02-03 00:00:00,0.3599677607417102
2005-02-04 00:00:00,0.3578096479177465
2005-02-05 00:00:00,0.3556648939847937
2005-02-06 00:00:00,0.35353253781795496
2005-02-07 00:00:00,0.351412877440452
2005-02-08 00:00:00,0.3493061289191245
2005-02-09 00:00:00,0.3472552224993704
2005-02-10 00:00:00,0.34518846869468683
2005-02-11 00:00:00,0.3431224301457401
2005-02-12 00:00:00,0.3410665988922113
2005-02-13 00:00:00,0.3390218093991279
2005-02-14 00:00:00,0.33698974549770266
2005-02-15 00:00:00,0.33496911078691416
2005-02-16 00:00:00,0.33296101540326967
2005-02-17 00:00:00,0.33096483349800077
2005-02-18 00:00:00,0.3289807587862011
2005-02-19 00:00:00,0.32700844854116423
2005-02-20 00:00:00,0.3250482678413384
2005-02-21 00:00:00,0.3230994716286651
2005-02-22 00:00:00,0.3211624547839157
2005-02-23 00:00:00,0.31923710554838103
2005-02-24 00:00:00,0.317323178052902
2005-02-25 00:00:00,0.3154209107160567
2005-02-26 00:00:00,0.3135300353169437
2005-02-27 00:00:00,0.3116504102945322
2005-02-28 00:00:00,0.3097822070121764
2005-03-01 00:00:00,0.3079251721501341
2005-03-02 00:00:00,0.306079037487506
2005-03-03 00:00:00,0.30424415320157994
2005-03-04 00:00:00,0.3024881519377225
2005-03-05 00:00:00,0.3007074482738964
2005-03-06 00:00:00,0.2989140562713145
2005-03-07 00:00:00,0.2971243709325784
2005-03-08 00:00:00,0.2953436337411396
2005-03-09 00:00:00,0.2935733906924717
2005-03-10 00:00:00,0.2918134182691569
2005-03-11 00:00:00,0.2900641448795787
2005-03-12 00:00:00,0.2883251979947085
2005-03-13 00:00:00,0.2865969538688658
2005-03-14 00:00:00,0.28487895056605267
2005-03-15 00:00:00,0.2831710316240782
2005-03-16 00:00:00,0.28147344291210163
2005-03-17 00:00:00,0.2797860503196714
2005-03-18 00:00:00,0.2796207964420314
2005-03-19 00:00:00,0.278428427875041
2005-03-20 00:00:00,0.276870187371969
2005-03-21 00:00:00,0.2752339765429496
2005-03-22 00:00:00,0.2735891304910174
2005-03-23 00:00:00,0.2719503641128536
2005-03-24 00:00:00,0.27032034099101976
2005-03-25 00:00:00,0.2686999216675751
2005-03-26 00:00:00,0.26708932965993837
2005-03-27 00:00:00,0.2654879800975316
2005-03-28 00:00:00,0.2639020048081867
2005-03-29 00:00:00,0.2623218037188053
2005-03-30 00:00:00,0.2607495710253714
2005-03-31 00:00:00,0.2591866739094249
2005-04-01 00:00:00,0.2576331160962578
2005-04-02 00:00:00,0.2560886442661275
2005-04-03 00:00:00,0.256084866821765
2005-04-04 00:00:00,0.2550726719200602
2005-04-05 00:00:00,0.2536643892526623
2005-04-06 00:00:00,0.2521684169769285
2005-04-07 00:00:00,0.2506618127226824
2005-04-08 00:00:00,0.2491604313254349
2005-04-09 00:00:00,0.2476670183241359
2005-04-10 00:00:00,0.2461825460195541
2005-04-11 00:00:00,0.24470668286085068
2005-04-12 00:00:00,0.2432400025427331
2005-04-13 00:00:00,0.24178175255656212
2005-04-14 00:00:00,0.24033255875110582
2005-04-15 00:00:00,0.23889186233282078
2005-04-16 00:00:00,0.2374599538743489
2005-04-17 00:00:00,0.2360364384949199
2005-04-18 00:00:00,0.2346214875578878
2005-04-19 00:00:00,0.2332153469324102
2005-04-20 00:00:00,0.231817297637462
2005-04-21 00:00:00,0.2304278835654257
2005-04-22 00:00:00,0.22904647514223958
2005-04-23 00:00:00,0.2276735268533221
2005-04-24 00:00:00,0.2263087630271904
2005-04-25 00:00:00,0.22495223581790819
2005-04-26 00:00:00,0.22360394150018661
2005-04-27 00:00:00,0.2222636267542833
2005-04-28 00:00:00,0.22093130275607037
2005-04-29 00:00:00,0.2196069471538061
2005-04-30 00:00:00,0.2182908244431018
2005-05-01 00:00:00,0.216982278972864
2005-05-02 00:00:00,0.21568150073289838
2005-05-03 00:00:00,0.2143887542188163
2005-05-04 00:00:00,0.2131036743521682
2005-05-05 00:00:00,0.2118264138698577
2005-05-06 00:00:00,0.2105565667152395
2005-05-07 00:00:00,0.209294639527797
2005-05-08 00:00:00,0.20804005861282288
2005-05-09 00:00:00,0.20686971768736812
2005-05-10 00:00:00,0.2056574448943131
2005-05-11 00:00:00,0.2046210542321195
2005-05-12 00:00:00,0.2052800133824347
2005-05-13 00:00:00,0.204732455313205
2005-05-14 00:00:00,0.2036742866039271
2005-05-15 00:00:00,0.2024911306798452
2005-05-16 00:00:00,0.20130628719925797
2005-05-17 00:00:00,0.2018793709576121
2005-05-18 00:00:00,0.2013667002320281
2005-05-19 00:00:00,0.2003469765186307
2005-05-20 00:00:00,0.19919142872095041
2005-05-21 00:00:00,0.1980085410177698
2005-05-22 00:00:00,0.1986391618847846
2005-05-23 00:00:00,0.1980513148009769
2005-05-24 00:00:00,0.1990086399018755
2005-05-25 00:00:00,0.1985643766820423
2005-05-26 00:00:00,0.1975656077265729
2005-05-27 00:00:00,0.19660615175962348
2005-05-28 00:00:00,0.31644074246287257
2005-05-29 00:00:00,0.237967584282159
2005-05-30 00:00:00,0.2122390121221539
2005-05-31 00:00:00,1.315547347068778
2005-06-01 00:00:00,2.242487132549282
2005-06-02 00:00:00,1.638401955366132
2005-06-03 00:00:00,0.6152766868472095
2005-06-04 00:00:00,48.070204734802104
2005-06-05 00:00:00,30.71312761306758
2005-06-06 00:00:00,7.92499017715454
2005-06-07 00:00:00,5.13653779029846
2005-06-08 00:00:00,10.89664030075072
2005-06-09 00:00:00,7.6705105304718
2005-06-10 00:00:00,2.6415860652923566
2005-06-11 00:00:00,0.874207898974418
2005-06-12 00:00:00,0.3801168203353878
2005-06-13 00:00:00,0.28401480615138913
2005-06-14 00:00:00,0.416716367006301
2005-06-15 00:00:00,7.3198240995407
2005-06-16 00:00:00,2.736695826053619
2005-06-17 00:00:00,0.852944254875183
2005-06-18 00:00:00,0.3880881294608114
2005-06-19 00:00:00,1.155106753110885
2005-06-20 00:00:00,0.591514095664024
2005-06-21 00:00:00,0.3757850900292392
2005-06-22 00:00:00,6.804595232009881
2005-06-23 00:00:00,40.025292396545396
2005-06-24 00:00:00,19.59455442428588
2005-06-25 00:00:00,7.28082299232482
2005-06-26 00:00:00,30.325912475585852
2005-06-27 00:00:00,19.28429794311522
2005-06-28 00:00:00,4.9786883592605395
2005-06-29 00:00:00,1.930577933788296
2005-06-30 00:00:00,0.753141641616821
2005-07-01 00:00:00,0.4069345667958254
2005-07-02 00:00:00,0.3387781381607047
2005-07-03 00:00:00,0.3236527964472768
2005-07-04 00:00:00,13.99797201156606
2005-07-05 00:00:00,46.2370080947875
2005-07-06 00:00:00,7.4987906217575
2005-07-07 00:00:00,2.387320220470421
2005-07-08 00:00:00,0.884374037384986
2005-07-09 00:00:00,1.18127092719078
2005-07-10 00:00:00,0.554541014134883
2005-07-11 00:00:00,0.3877507224678993
2005-07-12 00:00:00,0.3671635612845414
2005-07-13 00:00:00,0.3495792075991629
2005-07-14 00:00:00,1.997439801692957
2005-07-15 00:00:00,2.20575714111328
2005-07-16 00:00:00,1.2786401510238639
2005-07-17 00:00:00,1.9992614090442622
2005-07-18 00:00:00,4.102561354637141
2005-07-19 00:00:00,1.8389787971973361
2005-07-20 00:00:00,3.755046963691703
2005-07-21 00:00:00,1.878055602312087
2005-07-22 00:00:00,2.3448185920715297
2005-07-23 00:00:00,12.40042233467101
2005-07-24 00:00:00,7.1360214948654
2005-07-25 00:00:00,2.947607517242429
2005-07-26 00:00:00,23.06961345672607
2005-07-27 00:00:00,10.18496322631835
2005-07-28 00:00:00,18.76740598678587
2005-07-29 00:00:00,4.513439297676081
2005-07-30 00:00:00,7.43875288963317
2005-07-31 00:00:00,4.0004211664199705
2005-08-01 00:00:00,2.338707864284505
2005-08-02 00:00:00,7.74569463729858
2005-08-03 00:00:00,3.523120462894439
2005-08-04 00:00:00,30.639243125915442
2005-08-05 00:00:00,43.07098197937004
2005-08-06 00:00:00,18.49094438552848
2005-08-07 00:00:00,5.5810693502426
2005-08-08 00:00:00,24.15294075012202
2005-08-09 00:00:00,5.47747588157653
2005-08-10 00:00:00,3.428641080856322
2005-08-11 00:00:00,36.14724445343016
2005-08-12 00:00:00,40.7674398422241
2005-08-13 00:00:00,7.076563239097579
2005-08-14 00:00:00,2.604191243648525
2005-08-15 00:00:00,2.905002117156973
2005-08-16 00:00:00,1.666468143463125
2005-08-17 00:00:00,1.102447450160979
2005-08-18 00:00:00,0.654280692338943
2005-08-19 00:00:00,0.622612997889518
2005-08-20 00:00:00,0.5149265900254241
2005-08-21 00:00:00,0.4884553775191302
2005-08-22 00:00:00,1.191172599792479
2005-08-23 00:00:00,0.9099178463220591
2005-08-24 00:00:00,0.582383766770362
2005-08-25 00:00:00,0.49876215308904603
2005-08-26 00:00:00,7.85494637489318
2005-08-27 00:00:00,6.67308020591735
2005-08-28 00:00:00,18.062466621398897
2005-08-29 00:00:00,4.53257286548613
2005-08-30 00:00:00,3.9947611689567513
2005-08-31 00:00:00,2.8820760250091517
2005-09-01 00:00:00,2.319627761840816
2005-09-02 00:00:00,26.2600593566894
2005-09-03 00:00:00,57.3015241622924
2005-09-04 00:00:00,41.7117404937743
2005-09-05 00:00:00,24.278003692626896
2005-09-06 00:00:00,9.52633357048033
2005-09-07 00:00:00,7.9814941883087
2005-09-08 00:00:00,3.429157972335815
2005-09-09 00:00:00,26.112272262573157
2005-09-10 00:00:00,18.244017601013148
2005-09-11 00:00:00,7.019043445587149
2005-09-12 00:00:00,12.38656449317931
2005-09-13 00:00:00,4.756929755210869
2005-09-14 00:00:00,33.93968486785885
2005-09-15 00:00:00,115.29768180847161
2005-09-16 00:00:00,75.4810981750487
2005-09-17 00:00:00,11.31471562385559
2005-09-18 00:00:00,3.519049465656279
2005-09-19 00:00:00,4.39510083198547
2005-09-20 00:00:00,3.768730223178859
2005-09-21 00:00:00,2.061203092336649
2005-09-22 00:00:00,1.787111043930048
2005-09-23 00:00:00,3.463154137134544
2005-09-24 00:00:00,5.34337198734283
2005-09-25 00:00:00,2.6980620026588413
2005-09-26 00:00:00,1.331860959529871
