date,San Pedro
2005-02-01 00:00:00,0.0584807023406028
2005-02-02 00:00:00,0.0581303164362907
2005-02-03 00:00:00,0.0577820241451263
2005-02-04 00:00:00,0.0574357770383358
2005-02-05 00:00:00,0.057091649621725
2005-02-06 00:00:00,0.0567534565925598
2005-02-07 00:00:00,0.0564165785908699
2005-02-08 00:00:00,0.0560800060629844
2005-02-09 00:00:00,0.0558497235178947
2005-02-10 00:00:00,0.0555812418460845
2005-02-11 00:00:00,0.0552761889994144
2005-02-12 00:00:00,0.0549549050629138
2005-02-13 00:00:00,0.0546288155019283
2005-02-14 00:00:00,0.0543024092912673
2005-02-15 00:00:00,0.0539772845804691
2005-02-16 00:00:00,0.0536539852619171
2005-02-17 00:00:00,0.0533325225114822
2005-02-18 00:00:00,0.0530129633843898
2005-02-19 00:00:00,0.0526953600347042
2005-02-20 00:00:00,0.0523796565830707
2005-02-21 00:00:00,0.0520658120512962
2005-02-22 00:00:00,0.0517539232969284
2005-02-23 00:00:00,0.0514438487589359
2005-02-24 00:00:00,0.051135629415512
2005-02-25 00:00:00,0.0508292764425277
2005-02-26 00:00:00,0.0505247488617897
2005-02-27 00:00:00,0.0502220578491687
2005-02-28 00:00:00,0.0499211624264717
2005-03-01 00:00:00,0.0496220998466014
2005-03-02 00:00:00,0.0493248365819454
2005-03-03 00:00:00,0.0490292869508266
2005-03-04 00:00:00,0.048735748976469
2005-03-05 00:00:00,0.0484438389539718
2005-03-06 00:00:00,0.0481536202132701
2005-03-07 00:00:00,0.047865156084299
2005-03-08 00:00:00,0.0475783944129943
2005-03-09 00:00:00,0.0472933426499366
2005-03-10 00:00:00,0.0470100045204162
2005-03-11 00:00:00,0.0467284210026264
2005-03-12 00:00:00,0.0464484766125679
2005-03-13 00:00:00,0.0461701825261116
2005-03-14 00:00:00,0.045893594622612
2005-03-15 00:00:00,0.0456186607480049
2005-03-16 00:00:00,0.045345377177
2005-03-17 00:00:00,0.0450743660330772
2005-03-18 00:00:00,0.0449261926114559
2005-03-19 00:00:00,0.0447060316801071
2005-03-20 00:00:00,0.0444544441998004
2005-03-21 00:00:00,0.0441932678222656
2005-03-22 00:00:00,0.0439300611615181
2005-03-23 00:00:00,0.0436673946678638
2005-03-24 00:00:00,0.0434058792889118
2005-03-25 00:00:00,0.0431459210813045
2005-03-26 00:00:00,0.0428874492645263
2005-03-27 00:00:00,0.0426305457949638
2005-03-28 00:00:00,0.0423751771450042
2005-03-29 00:00:00,0.0421213693916797
2005-03-30 00:00:00,0.041869007050991
2005-03-31 00:00:00,0.041618213057518
2005-04-01 00:00:00,0.0413689203560352
2005-04-02 00:00:00,0.0411211028695106
2005-04-03 00:00:00,0.0409465804696083
2005-04-04 00:00:00,0.04076823964715
2005-04-05 00:00:00,0.0405599363148212
2005-04-06 00:00:00,0.0403313226997852
2005-04-07 00:00:00,0.0400945134460926
2005-04-08 00:00:00,0.0398558005690574
2005-04-09 00:00:00,0.0396174639463424
2005-04-10 00:00:00,0.0393802486360073
2005-04-11 00:00:00,0.0391443856060504
2005-04-12 00:00:00,0.0389099158346653
2005-04-13 00:00:00,0.0386768467724323
2005-04-14 00:00:00,0.0384451672434806
2005-04-15 00:00:00,0.0382148623466491
2005-04-16 00:00:00,0.0379902496933937
2005-04-17 00:00:00,0.0377665907144546
2005-04-18 00:00:00,0.0375424101948738
2005-04-19 00:00:00,0.0373182892799377
2005-04-20 00:00:00,0.0370950289070606
2005-04-21 00:00:00,0.0368728823959827
2005-04-22 00:00:00,0.0366520434617996
2005-04-23 00:00:00,0.0364325195550918
2005-04-24 00:00:00,0.0362143330276012
2005-04-25 00:00:00,0.0359974019229412
2005-04-26 00:00:00,0.0357817783951759
2005-04-27 00:00:00,0.0355674475431442
2005-04-28 00:00:00,0.0353544130921363
2005-04-29 00:00:00,0.0351426675915718
2005-04-30 00:00:00,0.0349321514368057
2005-05-01 00:00:00,0.0347229428589344
2005-05-02 00:00:00,0.0345149524509906
2005-05-03 00:00:00,0.0343082062900066
2005-05-04 00:00:00,0.0341027416288852
2005-05-05 00:00:00,0.0338984653353691
2005-05-06 00:00:00,0.0336954183876514
2005-05-07 00:00:00,0.0334936156868934
2005-05-08 00:00:00,0.0332930088043212
2005-05-09 00:00:00,0.0330945961177349
2005-05-10 00:00:00,0.0328967794775962
2005-05-11 00:00:00,0.0327040143311023
2005-05-12 00:00:00,0.0325976088643074
2005-05-13 00:00:00,0.0324381366372108
2005-05-14 00:00:00,0.0322556234896183
2005-05-15 00:00:00,0.0320663005113601
2005-05-16 00:00:00,0.0318754687905311
2005-05-17 00:00:00,0.0318372696638107
2005-05-18 00:00:00,0.0317089594900608
2005-05-19 00:00:00,0.031539648771286
2005-05-20 00:00:00,0.0313574224710464
2005-05-21 00:00:00,0.0311717949807643
