date,Tanay
2005-03-30 00:00:00,0.199970334768295
2005-03-31 00:00:00,0.198771625757217
2005-04-01 00:00:00,0.197579905390739
2005-04-02 00:00:00,0.196395397186279
2005-04-03 00:00:00,0.195806354284286
2005-04-04 00:00:00,0.19481836259365
2005-04-05 00:00:00,0.193699300289154
2005-04-06 00:00:00,0.192553535103797
2005-04-07 00:00:00,0.191404417157173
2005-04-08 00:00:00,0.19025881588459
2005-04-09 00:00:00,0.189118787646293
2005-04-10 00:00:00,0.187985360622406
2005-04-11 00:00:00,0.186858162283897
2005-04-12 00:00:00,0.185738116502761
2005-04-13 00:00:00,0.184624463319778
2005-04-14 00:00:00,0.183517828583717
2005-04-15 00:00:00,0.182417511940002
2005-04-16 00:00:00,0.181324109435081
2005-04-17 00:00:00,0.180237010121345
2005-04-18 00:00:00,0.179156348109245
2005-04-19 00:00:00,0.17808249592781
2005-04-20 00:00:00,0.177014961838722
2005-04-21 00:00:00,0.175953656435012
2005-04-22 00:00:00,0.174898952245712
2005-04-23 00:00:00,0.173850372433662
2005-04-24 00:00:00,0.17280800640583
2005-04-25 00:00:00,0.171772241592407
2005-04-26 00:00:00,0.170742630958557
2005-04-27 00:00:00,0.169719010591506
2005-04-28 00:00:00,0.168702006340026
2005-04-29 00:00:00,0.167690694332122
2005-04-30 00:00:00,0.166685536503791
2005-05-01 00:00:00,0.165686160326004
2005-05-02 00:00:00,0.164692908525466
2005-05-03 00:00:00,0.163705557584762
2005-05-04 00:00:00,0.162724256515502
2005-05-05 00:00:00,0.16174878180027
2005-05-06 00:00:00,0.160779133439064
2005-05-07 00:00:00,0.159815311431884
2005-05-08 00:00:00,0.158857211470603
2005-05-09 00:00:00,0.157928556203842
2005-05-10 00:00:00,0.156991526484489
2005-05-11 00:00:00,0.156114012002944
2005-05-12 00:00:00,0.155819073319435
2005-05-13 00:00:00,0.155104175209999
2005-05-14 00:00:00,0.154238447546958
2005-05-15 00:00:00,0.153339445590972
2005-05-16 00:00:00,0.152435258030891
2005-05-17 00:00:00,0.152494475245475
2005-05-18 00:00:00,0.151915296912193
2005-05-19 00:00:00,0.15110071003437
2005-05-20 00:00:00,0.15022736787796
2005-05-21 00:00:00,0.149338796734809
2005-05-22 00:00:00,0.149079710245132
2005-05-23 00:00:00,0.148404628038406
2005-05-24 00:00:00,0.148489758372306
2005-05-25 00:00:00,0.147930189967155
2005-05-26 00:00:00,0.147145852446556
2005-05-27 00:00:00,0.14633609354496
2005-05-28 00:00:00,0.150582283735275
2005-05-29 00:00:00,0.148659467697143
2005-05-30 00:00:00,0.148221105337142
2005-05-31 00:00:00,0.239595934748649
2005-06-01 00:00:00,0.385425180196762
2005-06-02 00:00:00,0.386958390474319
2005-06-03 00:00:00,0.231038630008697
2005-06-04 00:00:00,16.272590637207
2005-06-05 00:00:00,13.3919506072998
2005-06-06 00:00:00,4.01387119293212
2005-06-07 00:00:00,2.7872416973114
2005-06-08 00:00:00,5.27666234970092
2005-06-09 00:00:00,4.16876029968261
2005-06-10 00:00:00,1.47921407222747
2005-06-11 00:00:00,0.47906544804573
2005-06-12 00:00:00,0.256596833467483
2005-06-13 00:00:00,0.208043590188026
2005-06-14 00:00:00,0.220606967806816
2005-06-15 00:00:00,3.19999194145202
2005-06-16 00:00:00,1.33230721950531
2005-06-17 00:00:00,0.450306981801986
2005-06-18 00:00:00,0.25805315375328
2005-06-19 00:00:00,0.546810507774353
2005-06-20 00:00:00,0.351663678884506
2005-06-21 00:00:00,0.252125769853591
2005-06-22 00:00:00,3.23741292953491
2005-06-23 00:00:00,21.9616775512695
2005-06-24 00:00:00,9.55947399139404
2005-06-25 00:00:00,3.862726688385
2005-06-26 00:00:00,15.3290977478027
2005-06-27 00:00:00,10.3529691696167
2005-06-28 00:00:00,2.70564818382263
2005-06-29 00:00:00,0.965479969978332
2005-06-30 00:00:00,0.444356650114059
2005-07-01 00:00:00,0.287267953157424
2005-07-02 00:00:00,0.249197229743003
2005-07-03 00:00:00,0.238153755664825
2005-07-04 00:00:00,7.84720802307128
2005-07-05 00:00:00,22.4269752502441
2005-07-06 00:00:00,3.86854982376098
2005-07-07 00:00:00,1.15072619915008
2005-07-08 00:00:00,0.465631484985351
2005-07-09 00:00:00,0.593212366104126
2005-07-10 00:00:00,0.365223139524459
2005-07-11 00:00:00,0.281707257032394
2005-07-12 00:00:00,0.262557715177536
2005-07-13 00:00:00,0.253693014383316
2005-07-14 00:00:00,0.973301470279693
2005-07-15 00:00:00,0.872251749038696
2005-07-16 00:00:00,0.499148905277252
2005-07-17 00:00:00,0.775603950023651
2005-07-18 00:00:00,2.50527095794677
2005-07-19 00:00:00,1.13560104370117
2005-07-20 00:00:00,1.97967278957366
2005-07-21 00:00:00,0.941703021526336
2005-07-22 00:00:00,1.30113756656646
2005-07-23 00:00:00,6.90067386627197
2005-07-24 00:00:00,3.64330291748046
2005-07-25 00:00:00,1.52306842803955
2005-07-26 00:00:00,11.1373720169067
2005-07-27 00:00:00,4.9640679359436
2005-07-28 00:00:00,8.53462123870849
2005-07-29 00:00:00,2.24958086013793
2005-07-30 00:00:00,3.20674991607666
2005-07-31 00:00:00,2.04599833488464
2005-08-01 00:00:00,1.10764276981353
2005-08-02 00:00:00,4.79272699356079
2005-08-03 00:00:00,1.97905814647674
2005-08-04 00:00:00,13.3494567871093
2005-08-05 00:00:00,24.4508724212646
2005-08-06 00:00:00,10.3933963775634
2005-08-07 00:00:00,2.95481872558593
2005-08-08 00:00:00,11.4423732757568
2005-08-09 00:00:00,2.75219368934631
2005-08-10 00:00:00,1.64928698539733
2005-08-11 00:00:00,18.6367225646972
2005-08-12 00:00:00,21.6824302673339
2005-08-13 00:00:00,3.87794542312622
2005-08-14 00:00:00,1.33783733844757
2005-08-15 00:00:00,1.20843541622161
2005-08-16 00:00:00,0.701112866401672
2005-08-17 00:00:00,0.537720561027526
2005-08-18 00:00:00,0.413281470537185
2005-08-19 00:00:00,0.413299351930618
2005-08-20 00:00:00,0.373451948165893
2005-08-21 00:00:00,0.359451353549957
2005-08-22 00:00:00,0.62414926290512
2005-08-23 00:00:00,0.561939716339111
2005-08-24 00:00:00,0.411900162696838
2005-08-25 00:00:00,0.368280917406082
2005-08-26 00:00:00,3.89378261566162
2005-08-27 00:00:00,3.67187166213989
2005-08-28 00:00:00,8.87519359588623
2005-08-29 00:00:00,2.37213516235351
2005-08-30 00:00:00,1.74678468704223
2005-08-31 00:00:00,1.24576103687286
2005-09-01 00:00:00,0.9961798787117
2005-09-02 00:00:00,10.8036527633667
2005-09-03 00:00:00,28.9185695648193
2005-09-04 00:00:00,21.152208328247
2005-09-05 00:00:00,11.4371919631958
2005-09-06 00:00:00,4.02742195129394
2005-09-07 00:00:00,4.10954046249389
2005-09-08 00:00:00,1.89238464832305
2005-09-09 00:00:00,12.3910989761352
2005-09-10 00:00:00,9.62758636474609
2005-09-11 00:00:00,3.75130176544189
2005-09-12 00:00:00,7.47391176223754
2005-09-13 00:00:00,2.61627197265625
2005-09-14 00:00:00,17.6916980743408
2005-09-15 00:00:00,59.65478515625
2005-09-16 00:00:00,38.2486534118652
2005-09-17 00:00:00,5.81025457382202
2005-09-18 00:00:00,1.84766066074371
2005-09-19 00:00:00,2.25673270225524
2005-09-20 00:00:00,1.87633109092712
2005-09-21 00:00:00,0.907457709312439
2005-09-22 00:00:00,0.731744527816772
2005-09-23 00:00:00,1.50205695629119
2005-09-24 00:00:00,2.75216317176818
2005-09-25 00:00:00,1.42544949054718
2005-09-26 00:00:00,0.729683876037597
2005-09-27 00:00:00,0.575937330722808
2005-09-28 00:00:00,0.601366400718689
2005-09-29 00:00:00,0.491283923387527
2005-09-30 00:00:00,5.51826524734497
2005-10-01 00:00:00,2.94728279113769
2005-10-02 00:00:00,1.44029974937438
2005-10-03 00:00:00,6.61025285720825
2005-10-04 00:00:00,7.27899169921875
2005-10-05 00:00:00,3.17035484313964
2005-10-06 00:00:00,3.59946298599243
2005-10-07 00:00:00,7.57527256011962
2005-10-08 00:00:00,20.1445655822753
2005-10-09 00:00:00,3.83177542686462
2005-10-10 00:00:00,4.3325343132019
2005-10-11 00:00:00,26.0684585571289
2005-10-12 00:00:00,6.25981998443603
2005-10-13 00:00:00,3.03249859809875
2005-10-14 00:00:00,1.41314828395843
2005-10-15 00:00:00,0.742218196392059
2005-10-16 00:00:00,1.3289555311203
2005-10-17 00:00:00,0.788467288017273
2005-10-18 00:00:00,0.751849591732025
2005-10-19 00:00:00,0.59209930896759
2005-10-20 00:00:00,0.520152032375335
2005-10-21 00:00:00,0.481765687465667
2005-10-22 00:00:00,0.46901261806488
2005-10-23 00:00:00,0.70152199268341
2005-10-24 00:00:00,0.564167439937591
2005-10-25 00:00:00,0.545057475566864
2005-10-26 00:00:00,1.79837548732757
